country_name,subject,measure,period_id,year,area,value,value_indexed
United Kingdom (less PM),Exports of goods,CP,2018-Q1,2018,EU (less PM),42537,97.41613754644712
United Kingdom (less PM),Exports of goods,CP,2018-Q2,2018,EU (less PM),43994,100.75288702114382
United Kingdom (less PM),Exports of goods,CP,2018-Q3,2018,EU (less PM),44739,102.45904924396403
United Kingdom (less PM),Exports of goods,CP,2018-Q4,2018,EU (less PM),43391,99.37192618844504
United Kingdom (less PM),Exports of goods,CP,2019-Q1,2019,EU (less PM),46025,105.40418296013421
United Kingdom (less PM),Exports of goods,CP,2019-Q2,2019,EU (less PM),41125,94.18244485031003
United Kingdom (less PM),Exports of goods,CP,2019-Q3,2019,EU (less PM),43256,99.06275585276622
United Kingdom (less PM),Exports of goods,CP,2019-Q4,2019,EU (less PM),41148,94.23511831490717
United Kingdom (less PM),Exports of goods,CP,2020-Q1,2020,EU (less PM),38693,88.61279850682179
United Kingdom (less PM),Exports of goods,CP,2020-Q2,2020,EU (less PM),30452,69.73966712660526
United Kingdom (less PM),Exports of goods,CP,2020-Q3,2020,EU (less PM),36326,83.1920119545863
United Kingdom (less PM),Exports of goods,CP,2020-Q4,2020,EU (less PM),41198,94.34962584664007
United Kingdom (less PM),Exports of goods,CP,2021-Q1,2021,EU (less PM),32962,75.48794521959682
United Kingdom (less PM),Exports of goods,CP,2021-Q2,2021,EU (less PM),39970,91.53732086728004
United Kingdom (less PM),Exports of goods,CP,2021-Q3,2021,EU (less PM),39321,90.05101310538701
United Kingdom (less PM),Exports of goods,CP,2021-Q4,2021,EU (less PM),45325,103.8010775158736
United Kingdom (less PM),Exports of goods,CP,2022-Q1,2022,EU (less PM),46602,106.72559987633186
United Kingdom (less PM),Exports of goods,CP,2022-Q2,2022,EU (less PM),52238,119.63288885326433
United Kingdom (less PM),Exports of goods,CP,2022-Q3,2022,EU (less PM),55066,126.10943484807713
United Kingdom (less PM),Exports of goods,CP,2022-Q4,2022,EU (less PM),52278,119.72449487865065
United Kingdom (less PM),Exports of goods,CP,2023-Q1,2023,EU (less PM),47583,108.97223764893135
United Kingdom (less PM),Exports of goods,CP,2023-Q2,2023,EU (less PM),45979,105.29883603093992
United Kingdom (less PM),Exports of goods,CP,2023-Q3,2023,EU (less PM),46057,105.47746778044326
United Kingdom (less PM),Exports of goods,CP,2023-Q4,2023,EU (less PM),45428,104.03696303124339
United Kingdom (less PM),Exports of goods,CP,2024-Q1,2024,EU (less PM),43911,100.5628045184672
United Kingdom (less PM),Exports of goods,CP,2024-Q2,2024,EU (less PM),44506,101.92544414608871
United Kingdom (less PM),Exports of goods,CP,2024-Q3,2024,EU (less PM),42848,98.12837439382575
United Kingdom (less PM),Imports of goods,CP,2018-Q1,2018,EU (less PM),66845,99.91928130465328
United Kingdom (less PM),Imports of goods,CP,2018-Q2,2018,EU (less PM),67406,100.7578588618664
United Kingdom (less PM),Imports of goods,CP,2018-Q3,2018,EU (less PM),65637,98.11357419393414
United Kingdom (less PM),Imports of goods,CP,2018-Q4,2018,EU (less PM),67708,101.20928563954618
United Kingdom (less PM),Imports of goods,CP,2019-Q1,2019,EU (less PM),72846,108.8895200227208
United Kingdom (less PM),Imports of goods,CP,2019-Q2,2019,EU (less PM),64577,96.52909610009118
United Kingdom (less PM),Imports of goods,CP,2019-Q3,2019,EU (less PM),67500,100.89836918339587
United Kingdom (less PM),Imports of goods,CP,2019-Q4,2019,EU (less PM),64975,97.12402278060958
United Kingdom (less PM),Imports of goods,CP,2020-Q1,2020,EU (less PM),59459,88.87875753000792
United Kingdom (less PM),Imports of goods,CP,2020-Q2,2020,EU (less PM),45339,67.77231348749608
United Kingdom (less PM),Imports of goods,CP,2020-Q3,2020,EU (less PM),58496,87.43927412965814
United Kingdom (less PM),Imports of goods,CP,2020-Q4,2020,EU (less PM),69537,103.94325774675256
United Kingdom (less PM),Imports of goods,CP,2021-Q1,2021,EU (less PM),55342,82.72470440514806
United Kingdom (less PM),Imports of goods,CP,2021-Q2,2021,EU (less PM),59058,88.27934647752582
United Kingdom (less PM),Imports of goods,CP,2021-Q3,2021,EU (less PM),61062,91.27490694928176
United Kingdom (less PM),Imports of goods,CP,2021-Q4,2021,EU (less PM),61568,92.03127102049358
United Kingdom (less PM),Imports of goods,CP,2022-Q1,2022,EU (less PM),70939,106.03895424445807
United Kingdom (less PM),Imports of goods,CP,2022-Q2,2022,EU (less PM),78020,116.62356686945994
United Kingdom (less PM),Imports of goods,CP,2022-Q3,2022,EU (less PM),75913,113.47404296028341
United Kingdom (less PM),Imports of goods,CP,2022-Q4,2022,EU (less PM),81114,121.24844915469588
United Kingdom (less PM),Imports of goods,CP,2023-Q1,2023,EU (less PM),79921,119.46516390379527
United Kingdom (less PM),Imports of goods,CP,2023-Q2,2023,EU (less PM),81036,121.13185548363951
United Kingdom (less PM),Imports of goods,CP,2023-Q3,2023,EU (less PM),78023,116.62805124142363
United Kingdom (less PM),Imports of goods,CP,2023-Q4,2023,EU (less PM),79284,118.51298225683493
United Kingdom (less PM),Imports of goods,CP,2024-Q1,2024,EU (less PM),76470,114.30664135487825
United Kingdom (less PM),Imports of goods,CP,2024-Q2,2024,EU (less PM),78770,117.74465986038656
United Kingdom (less PM),Imports of goods,CP,2024-Q3,2024,EU (less PM),76298,114.04953736229243
United Kingdom (less PM),Exports of goods,CP,2018-Q1,2018,Non-EU (less PM),43078,96.97392635447326
United Kingdom (less PM),Exports of goods,CP,2018-Q2,2018,Non-EU (less PM),44306,99.73830681696673
United Kingdom (less PM),Exports of goods,CP,2018-Q3,2018,Non-EU (less PM),46216,104.03795395325541
United Kingdom (less PM),Exports of goods,CP,2018-Q4,2018,Non-EU (less PM),44089,99.24981287530461
United Kingdom (less PM),Exports of goods,CP,2019-Q1,2019,Non-EU (less PM),44280,99.67977758893348
United Kingdom (less PM),Exports of goods,CP,2019-Q2,2019,Non-EU (less PM),42973,96.73755831818515
United Kingdom (less PM),Exports of goods,CP,2019-Q3,2019,Non-EU (less PM),48489,109.15475915785447
United Kingdom (less PM),Exports of goods,CP,2019-Q4,2019,Non-EU (less PM),46416,104.48817878428041
United Kingdom (less PM),Exports of goods,CP,2020-Q1,2020,Non-EU (less PM),43380,97.653765849321
United Kingdom (less PM),Exports of goods,CP,2020-Q2,2020,Non-EU (less PM),33560,75.54772664599383
United Kingdom (less PM),Exports of goods,CP,2020-Q3,2020,Non-EU (less PM),38788,87.31660372898716
United Kingdom (less PM),Exports of goods,CP,2020-Q4,2020,Non-EU (less PM),40686,91.58923737541434
United Kingdom (less PM),Exports of goods,CP,2021-Q1,2021,Non-EU (less PM),41715,93.90564413103793
United Kingdom (less PM),Exports of goods,CP,2021-Q2,2021,Non-EU (less PM),43050,96.91089487812977
United Kingdom (less PM),Exports of goods,CP,2021-Q3,2021,Non-EU (less PM),40005,90.05622182577424
United Kingdom (less PM),Exports of goods,CP,2021-Q4,2021,Non-EU (less PM),43853,98.71854757469511
United Kingdom (less PM),Exports of goods,CP,2022-Q1,2022,Non-EU (less PM),45270,101.90839050250719
United Kingdom (less PM),Exports of goods,CP,2022-Q2,2022,Non-EU (less PM),48468,109.10748555059683
United Kingdom (less PM),Exports of goods,CP,2022-Q3,2022,Non-EU (less PM),51210,115.28006798394948
United Kingdom (less PM),Exports of goods,CP,2022-Q4,2022,Non-EU (less PM),50689,114.10723229912938
United Kingdom (less PM),Exports of goods,CP,2023-Q1,2023,Non-EU (less PM),48155,108.40288369004271
United Kingdom (less PM),Exports of goods,CP,2023-Q2,2023,Non-EU (less PM),49202,110.75981068045854
United Kingdom (less PM),Exports of goods,CP,2023-Q3,2023,Non-EU (less PM),46984,105.76681730439137
United Kingdom (less PM),Exports of goods,CP,2023-Q4,2023,Non-EU (less PM),46351,104.34185571419728
United Kingdom (less PM),Exports of goods,CP,2024-Q1,2024,Non-EU (less PM),46867,105.50343577824175
United Kingdom (less PM),Exports of goods,CP,2024-Q2,2024,Non-EU (less PM),47048,105.91088925031937
United Kingdom (less PM),Exports of goods,CP,2024-Q3,2024,Non-EU (less PM),46382,104.41164056300616
United Kingdom (less PM),Imports of goods,CP,2018-Q1,2018,Non-EU (less PM),52885,94.66825386880521
United Kingdom (less PM),Imports of goods,CP,2018-Q2,2018,Non-EU (less PM),53690,96.1092663366957
United Kingdom (less PM),Imports of goods,CP,2018-Q3,2018,Non-EU (less PM),58360,104.46892872806035
United Kingdom (less PM),Imports of goods,CP,2018-Q4,2018,Non-EU (less PM),58519,104.75355106643873
United Kingdom (less PM),Imports of goods,CP,2019-Q1,2019,Non-EU (less PM),59008,105.6288990127722
United Kingdom (less PM),Imports of goods,CP,2019-Q2,2019,Non-EU (less PM),56418,100.99259802912457
United Kingdom (less PM),Imports of goods,CP,2019-Q3,2019,Non-EU (less PM),57504,102.93662230257681
United Kingdom (less PM),Imports of goods,CP,2019-Q4,2019,Non-EU (less PM),54713,97.94051572135652
United Kingdom (less PM),Imports of goods,CP,2020-Q1,2020,Non-EU (less PM),52715,94.36394067682834
United Kingdom (less PM),Imports of goods,CP,2020-Q2,2020,Non-EU (less PM),41755,74.7446901823194
United Kingdom (less PM),Imports of goods,CP,2020-Q3,2020,Non-EU (less PM),50329,90.09281552355294
United Kingdom (less PM),Imports of goods,CP,2020-Q4,2020,Non-EU (less PM),55024,98.49722985491421
United Kingdom (less PM),Imports of goods,CP,2021-Q1,2021,Non-EU (less PM),54012,96.68567132385189
United Kingdom (less PM),Imports of goods,CP,2021-Q2,2021,Non-EU (less PM),60511,108.31938564536772
United Kingdom (less PM),Imports of goods,CP,2021-Q3,2021,Non-EU (less PM),63306,113.32265253698748
United Kingdom (less PM),Imports of goods,CP,2021-Q4,2021,Non-EU (less PM),68642,122.87450660986154
United Kingdom (less PM),Imports of goods,CP,2022-Q1,2022,Non-EU (less PM),77619,138.94403322384025
United Kingdom (less PM),Imports of goods,CP,2022-Q2,2022,Non-EU (less PM),81450,145.80182050891906
United Kingdom (less PM),Imports of goods,CP,2022-Q3,2022,Non-EU (less PM),89943,161.00494956456362
United Kingdom (less PM),Imports of goods,CP,2022-Q4,2022,Non-EU (less PM),76730,137.3526542375612
United Kingdom (less PM),Imports of goods,CP,2023-Q1,2023,Non-EU (less PM),72129,129.11650720058714
United Kingdom (less PM),Imports of goods,CP,2023-Q2,2023,Non-EU (less PM),67201,120.29500478845759
United Kingdom (less PM),Imports of goods,CP,2023-Q3,2023,Non-EU (less PM),61295,109.72280648366106
United Kingdom (less PM),Imports of goods,CP,2023-Q4,2023,Non-EU (less PM),62174,111.29628469394149
United Kingdom (less PM),Imports of goods,CP,2024-Q1,2024,Non-EU (less PM),59936,107.29009102544596
United Kingdom (less PM),Imports of goods,CP,2024-Q2,2024,Non-EU (less PM),65786,117.76204498465009
United Kingdom (less PM),Imports of goods,CP,2024-Q3,2024,Non-EU (less PM),63991,114.54885569289428
United Kingdom (less PM),Imports of goods,CVM,2018-Q1,2018,EU (less PM),77518,100.9440964671259
United Kingdom (less PM),Imports of goods,CVM,2018-Q2,2018,EU (less PM),77621,101.07822327555897
United Kingdom (less PM),Imports of goods,CVM,2018-Q3,2018,EU (less PM),74767,97.36173870014194
United Kingdom (less PM),Imports of goods,CVM,2018-Q4,2018,EU (less PM),77266,100.61594155717317
United Kingdom (less PM),Imports of goods,CVM,2019-Q1,2019,EU (less PM),84022,109.41361842876304
United Kingdom (less PM),Imports of goods,CVM,2019-Q2,2019,EU (less PM),74072,96.45670829372469
United Kingdom (less PM),Imports of goods,CVM,2019-Q3,2019,EU (less PM),76200,99.22779419999219
United Kingdom (less PM),Imports of goods,CVM,2019-Q4,2019,EU (less PM),74770,97.36564530621281
United Kingdom (less PM),Imports of goods,CVM,2020-Q1,2020,EU (less PM),68943,89.77771411456773
United Kingdom (less PM),Imports of goods,CVM,2020-Q2,2020,EU (less PM),52865,68.8409099787741
United Kingdom (less PM),Imports of goods,CVM,2020-Q3,2020,EU (less PM),67352,87.70591069498522
United Kingdom (less PM),Imports of goods,CVM,2020-Q4,2020,EU (less PM),79078,102.97553162397615
United Kingdom (less PM),Imports of goods,CVM,2021-Q1,2021,EU (less PM),64324,83.76284296745797
United Kingdom (less PM),Imports of goods,CVM,2021-Q2,2021,EU (less PM),67733,88.20204966598519
United Kingdom (less PM),Imports of goods,CVM,2021-Q3,2021,EU (less PM),69121,90.00950607477243
United Kingdom (less PM),Imports of goods,CVM,2021-Q4,2021,EU (less PM),68125,88.71251285924498
United Kingdom (less PM),Imports of goods,CVM,2022-Q1,2022,EU (less PM),75820,98.73295743101585
United Kingdom (less PM),Imports of goods,CVM,2022-Q2,2022,EU (less PM),78228,101.86865990389748
United Kingdom (less PM),Imports of goods,CVM,2022-Q3,2022,EU (less PM),74411,96.89815477973252
United Kingdom (less PM),Imports of goods,CVM,2022-Q4,2022,EU (less PM),77527,100.95581628533851
United Kingdom (less PM),Imports of goods,CVM,2023-Q1,2023,EU (less PM),74611,97.15859518445691
United Kingdom (less PM),Imports of goods,CVM,2023-Q2,2023,EU (less PM),76606,99.7564882215827
United Kingdom (less PM),Imports of goods,CVM,2023-Q3,2023,EU (less PM),74676,97.24323831599234
United Kingdom (less PM),Imports of goods,CVM,2023-Q4,2023,EU (less PM),75087,97.77844334770096
United Kingdom (less PM),Imports of goods,CVM,2024-Q1,2024,EU (less PM),73058,95.13627544177203
United Kingdom (less PM),Imports of goods,CVM,2024-Q2,2024,EU (less PM),75309,98.06753219694502
United Kingdom (less PM),Imports of goods,CVM,2024-Q3,2024,EU (less PM),73520,95.73789277668537
United Kingdom (less PM),Exports of goods,CVM,2018-Q1,2018,EU (less PM),54597,98.93673409291685
United Kingdom (less PM),Exports of goods,CVM,2018-Q2,2018,EU (less PM),55922,101.33780324823884
United Kingdom (less PM),Exports of goods,CVM,2018-Q3,2018,EU (less PM),55786,101.09135388588126
United Kingdom (less PM),Exports of goods,CVM,2018-Q4,2018,EU (less PM),54430,98.63410877296306
United Kingdom (less PM),Exports of goods,CVM,2019-Q1,2019,EU (less PM),58431,105.88443155820329
United Kingdom (less PM),Exports of goods,CVM,2019-Q2,2019,EU (less PM),51521,93.36262939724104
United Kingdom (less PM),Exports of goods,CVM,2019-Q3,2019,EU (less PM),53906,97.68455387682063
United Kingdom (less PM),Exports of goods,CVM,2019-Q4,2019,EU (less PM),52339,94.8449498267153
United Kingdom (less PM),Exports of goods,CVM,2020-Q1,2020,EU (less PM),49609,89.89784130291979
United Kingdom (less PM),Exports of goods,CVM,2020-Q2,2020,EU (less PM),42314,76.67836999116588
United Kingdom (less PM),Exports of goods,CVM,2020-Q3,2020,EU (less PM),47339,85.78431150474552
United Kingdom (less PM),Exports of goods,CVM,2020-Q4,2020,EU (less PM),52795,95.67128004167894
United Kingdom (less PM),Exports of goods,CVM,2021-Q1,2021,EU (less PM),41714,75.5910933925295
United Kingdom (less PM),Exports of goods,CVM,2021-Q2,2021,EU (less PM),49900,90.42517045325843
United Kingdom (less PM),Exports of goods,CVM,2021-Q3,2021,EU (less PM),47996,86.97487938025233
United Kingdom (less PM),Exports of goods,CVM,2021-Q4,2021,EU (less PM),50901,92.23911024531678
United Kingdom (less PM),Exports of goods,CVM,2022-Q1,2022,EU (less PM),48902,88.61666704419326
United Kingdom (less PM),Exports of goods,CVM,2022-Q2,2022,EU (less PM),52640,95.39040025369788
United Kingdom (less PM),Exports of goods,CVM,2022-Q3,2022,EU (less PM),53313,96.60996217183501
United Kingdom (less PM),Exports of goods,CVM,2022-Q4,2022,EU (less PM),51329,93.0147008856774
United Kingdom (less PM),Exports of goods,CVM,2023-Q1,2023,EU (less PM),47468,86.01807597345234
United Kingdom (less PM),Exports of goods,CVM,2023-Q2,2023,EU (less PM),47180,85.49618320610686
United Kingdom (less PM),Exports of goods,CVM,2023-Q3,2023,EU (less PM),47428,85.94559086687657
United Kingdom (less PM),Exports of goods,CVM,2023-Q4,2023,EU (less PM),44941,81.4388293655288
United Kingdom (less PM),Exports of goods,CVM,2024-Q1,2024,EU (less PM),44479,80.6016263845788
United Kingdom (less PM),Exports of goods,CVM,2024-Q2,2024,EU (less PM),44664,80.93687000249167
United Kingdom (less PM),Exports of goods,CVM,2024-Q3,2024,EU (less PM),44565,80.75746936371667
United Kingdom (less PM),Imports of goods,CVM,2018-Q1,2018,Non-EU (less PM),72486,98.02890044425811
United Kingdom (less PM),Imports of goods,CVM,2018-Q2,2018,Non-EU (less PM),71115,96.17478209714173
United Kingdom (less PM),Imports of goods,CVM,2018-Q3,2018,Non-EU (less PM),76119,102.94211120652932
United Kingdom (less PM),Imports of goods,CVM,2018-Q4,2018,Non-EU (less PM),76054,102.85420625207084
United Kingdom (less PM),Imports of goods,CVM,2019-Q1,2019,Non-EU (less PM),77843,105.27362107555093
United Kingdom (less PM),Imports of goods,CVM,2019-Q2,2019,Non-EU (less PM),73441,99.32042708284028
United Kingdom (less PM),Imports of goods,CVM,2019-Q3,2019,Non-EU (less PM),74223,100.37799130417142
United Kingdom (less PM),Imports of goods,CVM,2019-Q4,2019,Non-EU (less PM),71924,97.26886068417102
United Kingdom (less PM),Imports of goods,CVM,2020-Q1,2020,Non-EU (less PM),70650,95.54592357678497
United Kingdom (less PM),Imports of goods,CVM,2020-Q2,2020,Non-EU (less PM),58515,79.1347447713457
United Kingdom (less PM),Imports of goods,CVM,2020-Q3,2020,Non-EU (less PM),68807,93.05348002190861
United Kingdom (less PM),Imports of goods,CVM,2020-Q4,2020,Non-EU (less PM),75263,101.78447057550697
United Kingdom (less PM),Imports of goods,CVM,2021-Q1,2021,Non-EU (less PM),73114,98.87819754271842
United Kingdom (less PM),Imports of goods,CVM,2021-Q2,2021,Non-EU (less PM),79540,107.56861657887443
United Kingdom (less PM),Imports of goods,CVM,2021-Q3,2021,Non-EU (less PM),79181,107.0831107534807
United Kingdom (less PM),Imports of goods,CVM,2021-Q4,2021,Non-EU (less PM),80074,108.29078958934863
United Kingdom (less PM),Imports of goods,CVM,2022-Q1,2022,Non-EU (less PM),85013,114.97021374427771
United Kingdom (less PM),Imports of goods,CVM,2022-Q2,2022,Non-EU (less PM),83130,112.42367483281154
United Kingdom (less PM),Imports of goods,CVM,2022-Q3,2022,Non-EU (less PM),80312,108.61265696105811
United Kingdom (less PM),Imports of goods,CVM,2022-Q4,2022,Non-EU (less PM),77287,104.52169561895231
United Kingdom (less PM),Imports of goods,CVM,2023-Q1,2023,Non-EU (less PM),74706,101.03119273499361
United Kingdom (less PM),Imports of goods,CVM,2023-Q2,2023,Non-EU (less PM),72641,98.2385199510437
United Kingdom (less PM),Imports of goods,CVM,2023-Q3,2023,Non-EU (less PM),68108,92.10816366550137
United Kingdom (less PM),Imports of goods,CVM,2023-Q4,2023,Non-EU (less PM),68139,92.15008756685849
United Kingdom (less PM),Imports of goods,CVM,2024-Q1,2024,Non-EU (less PM),66648,90.13368314997261
United Kingdom (less PM),Imports of goods,CVM,2024-Q2,2024,Non-EU (less PM),71352,96.49529708493647
United Kingdom (less PM),Imports of goods,CVM,2024-Q3,2024,Non-EU (less PM),75225,101.73307998674663
United Kingdom (less PM),Exports of goods,CVM,2018-Q1,2018,Non-EU (less PM),53378,100.98997724897005
United Kingdom (less PM),Exports of goods,CVM,2018-Q2,2018,Non-EU (less PM),52668,99.64667319398919
United Kingdom (less PM),Exports of goods,CVM,2018-Q3,2018,Non-EU (less PM),53989,102.1459755272705
United Kingdom (less PM),Exports of goods,CVM,2018-Q4,2018,Non-EU (less PM),51384,97.21737402977027
United Kingdom (less PM),Exports of goods,CVM,2019-Q1,2019,Non-EU (less PM),51541,97.51441450389984
United Kingdom (less PM),Exports of goods,CVM,2019-Q2,2019,Non-EU (less PM),49068,92.83555404197352
United Kingdom (less PM),Exports of goods,CVM,2019-Q3,2019,Non-EU (less PM),55194,104.4258084656535
United Kingdom (less PM),Exports of goods,CVM,2019-Q4,2019,Non-EU (less PM),53636,101.47810745486451
United Kingdom (less PM),Exports of goods,CVM,2020-Q1,2020,Non-EU (less PM),49791,94.20345380500333
United Kingdom (less PM),Exports of goods,CVM,2020-Q2,2020,Non-EU (less PM),40037,75.74910485812534
United Kingdom (less PM),Exports of goods,CVM,2020-Q3,2020,Non-EU (less PM),45067,85.265751895525
United Kingdom (less PM),Exports of goods,CVM,2020-Q4,2020,Non-EU (less PM),47927,90.676807666293
United Kingdom (less PM),Exports of goods,CVM,2021-Q1,2021,Non-EU (less PM),48740,92.21498540812321
United Kingdom (less PM),Exports of goods,CVM,2021-Q2,2021,Non-EU (less PM),50392,95.3405323078815
United Kingdom (less PM),Exports of goods,CVM,2021-Q3,2021,Non-EU (less PM),46188,87.38665872036098
United Kingdom (less PM),Exports of goods,CVM,2021-Q4,2021,Non-EU (less PM),48176,91.14791007430742
United Kingdom (less PM),Exports of goods,CVM,2022-Q1,2022,Non-EU (less PM),47848,90.52734144045709
United Kingdom (less PM),Exports of goods,CVM,2022-Q2,2022,Non-EU (less PM),48743,92.22066134074988
United Kingdom (less PM),Exports of goods,CVM,2022-Q3,2022,Non-EU (less PM),50017,94.63104072954654
United Kingdom (less PM),Exports of goods,CVM,2022-Q4,2022,Non-EU (less PM),49029,92.76176691782668
United Kingdom (less PM),Exports of goods,CVM,2023-Q1,2023,Non-EU (less PM),46483,87.94479209531782
United Kingdom (less PM),Exports of goods,CVM,2023-Q2,2023,Non-EU (less PM),48002,90.81870598196
United Kingdom (less PM),Exports of goods,CVM,2023-Q3,2023,Non-EU (less PM),46463,87.9069525444733
United Kingdom (less PM),Exports of goods,CVM,2023-Q4,2023,Non-EU (less PM),45652,86.37255875772755
United Kingdom (less PM),Exports of goods,CVM,2024-Q1,2024,Non-EU (less PM),45400,85.89578041708646
United Kingdom (less PM),Exports of goods,CVM,2024-Q2,2024,Non-EU (less PM),45684,86.43310203907879
United Kingdom (less PM),Exports of goods,CVM,2024-Q3,2024,Non-EU (less PM),45768,86.59202815262583
United Kingdom,Exports of goods,CP,2018-Q1,2018,Non-EU,43202,96.42335033311386
United Kingdom,Exports of goods,CP,2018-Q2,2018,Non-EU,44835,100.06807351940094
United Kingdom,Exports of goods,CP,2018-Q3,2018,Non-EU,46455,103.68378176299255
United Kingdom,Exports of goods,CP,2018-Q4,2018,Non-EU,44726,99.82479438449263
United Kingdom,Exports of goods,CP,2019-Q1,2019,Non-EU,44280,98.82935865817049
United Kingdom,Exports of goods,CP,2019-Q2,2019,Non-EU,44267,98.80034371547501
United Kingdom,Exports of goods,CP,2019-Q3,2019,Non-EU,49541,110.57148277516767
United Kingdom,Exports of goods,CP,2019-Q4,2019,Non-EU,57939,129.31513575645303
United Kingdom,Exports of goods,CP,2020-Q1,2020,Non-EU,44814,100.02120322735439
United Kingdom,Exports of goods,CP,2020-Q2,2020,Non-EU,41294,92.16484951288375
United Kingdom,Exports of goods,CP,2020-Q3,2020,Non-EU,38799,86.59621243401891
United Kingdom,Exports of goods,CP,2020-Q4,2020,Non-EU,40686,90.80784296220246
United Kingdom,Exports of goods,CP,2021-Q1,2021,Non-EU,41715,93.1044872724838
United Kingdom,Exports of goods,CP,2021-Q2,2021,Non-EU,44418,99.13736343447644
United Kingdom,Exports of goods,CP,2021-Q3,2021,Non-EU,40005,89.28790634869266
United Kingdom,Exports of goods,CP,2021-Q4,2021,Non-EU,47645,106.33976497896415
United Kingdom,Exports of goods,CP,2022-Q1,2022,Non-EU,45271,101.04119005903425
United Kingdom,Exports of goods,CP,2022-Q2,2022,Non-EU,48469,108.17886596212433
United Kingdom,Exports of goods,CP,2022-Q3,2022,Non-EU,64528,144.02124786572776
United Kingdom,Exports of goods,CP,2022-Q4,2022,Non-EU,68803,153.5627001752056
United Kingdom,Exports of goods,CP,2023-Q1,2023,Non-EU,54169,120.90080237476147
United Kingdom,Exports of goods,CP,2023-Q2,2023,Non-EU,53195,118.72691359126873
United Kingdom,Exports of goods,CP,2023-Q3,2023,Non-EU,48943,109.23679541117521
United Kingdom,Exports of goods,CP,2023-Q4,2023,Non-EU,50846,113.48413663806092
United Kingdom,Exports of goods,CP,2024-Q1,2024,Non-EU,49999,111.59370152551642
United Kingdom,Exports of goods,CP,2024-Q2,2024,Non-EU,47053,105.018469126985
United Kingdom,Exports of goods,CP,2024-Q3,2024,Non-EU,47108,105.14122465377362
United Kingdom,Imports of goods,CP,2018-Q1,2018,Non-EU,53533,94.1649333116389
United Kingdom,Imports of goods,CP,2018-Q2,2018,Non-EU,55272,97.22384686083174
United Kingdom,Imports of goods,CP,2018-Q3,2018,Non-EU,59370,104.43225843334022
United Kingdom,Imports of goods,CP,2018-Q4,2018,Non-EU,59226,104.17896139418912
United Kingdom,Imports of goods,CP,2019-Q1,2019,Non-EU,69778,122.74000554087272
United Kingdom,Imports of goods,CP,2019-Q2,2019,Non-EU,58859,103.53340574579708
United Kingdom,Imports of goods,CP,2019-Q3,2019,Non-EU,59734,105.07253706008328
United Kingdom,Imports of goods,CP,2019-Q4,2019,Non-EU,54713,96.2405618269049
United Kingdom,Imports of goods,CP,2020-Q1,2020,Non-EU,54643,96.117431321762
United Kingdom,Imports of goods,CP,2020-Q2,2020,Non-EU,41755,73.44734631773827
United Kingdom,Imports of goods,CP,2020-Q3,2020,Non-EU,50853,89.45079397188226
United Kingdom,Imports of goods,CP,2020-Q4,2020,Non-EU,61412,108.02415116908017
United Kingdom,Imports of goods,CP,2021-Q1,2021,Non-EU,61292,107.81307030312092
United Kingdom,Imports of goods,CP,2021-Q2,2021,Non-EU,60810,106.96522882485124
United Kingdom,Imports of goods,CP,2021-Q3,2021,Non-EU,65821,115.77961398586638
United Kingdom,Imports of goods,CP,2021-Q4,2021,Non-EU,68994,121.36094388327227
United Kingdom,Imports of goods,CP,2022-Q1,2022,Non-EU,84358,148.38633075492191
United Kingdom,Imports of goods,CP,2022-Q2,2022,Non-EU,82970,145.9448287386599
United Kingdom,Imports of goods,CP,2022-Q3,2022,Non-EU,89949,158.22094010140677
United Kingdom,Imports of goods,CP,2022-Q4,2022,Non-EU,76736,134.97917775207674
United Kingdom,Imports of goods,CP,2023-Q1,2023,Non-EU,72151,126.91412966521696
United Kingdom,Imports of goods,CP,2023-Q2,2023,Non-EU,67208,118.21935699491206
United Kingdom,Imports of goods,CP,2023-Q3,2023,Non-EU,61297,107.82186533920255
United Kingdom,Imports of goods,CP,2023-Q4,2023,Non-EU,62175,109.36627367513776
United Kingdom,Imports of goods,CP,2024-Q1,2024,Non-EU,60204,105.89927045175702
United Kingdom,Imports of goods,CP,2024-Q2,2024,Non-EU,70746,124.44272452627736
United Kingdom,Imports of goods,CP,2024-Q3,2024,Non-EU,63991,112.56063077998778
United Kingdom,Exports of goods,CP,2018-Q1,2018,EU,42539,97.35104642248234
United Kingdom,Exports of goods,CP,2018-Q2,2018,EU,44013,100.72431430434932
United Kingdom,Exports of goods,CP,2018-Q3,2018,EU,44741,102.39035162999326
United Kingdom,Exports of goods,CP,2018-Q4,2018,EU,43493,99.53428764317508
United Kingdom,Exports of goods,CP,2019-Q1,2019,EU,46025,105.32880207796964
United Kingdom,Exports of goods,CP,2019-Q2,2019,EU,41150,94.17230212946117
United Kingdom,Exports of goods,CP,2019-Q3,2019,EU,43436,99.40384241300791
United Kingdom,Exports of goods,CP,2019-Q4,2019,EU,41565,95.1220349455906
United Kingdom,Exports of goods,CP,2020-Q1,2020,EU,38939,89.11240030666072
United Kingdom,Exports of goods,CP,2020-Q2,2020,EU,31690,72.52297094732988
United Kingdom,Exports of goods,CP,2020-Q3,2020,EU,36330,83.14167038549999
United Kingdom,Exports of goods,CP,2020-Q4,2020,EU,41198,94.2821507443388
United Kingdom,Exports of goods,CP,2021-Q1,2021,EU,32962,75.43395924158686
United Kingdom,Exports of goods,CP,2021-Q2,2021,EU,40411,92.48109116290777
